NGC6541/Dunlop473;NGC6541;Dunlop473;6.3;Cúmulo Globular III;13.1m;18h 8.0m;-43º42';Corona Australis
"PK352-7.1/Fleming3;VV133";PK352-7.1;Fleming3;11.4;Nebulosa Planetaria 1;2s;18h 0.2m;-38º50';Corona Australis
IC1297/PK358-21.1;IC1297;PK358-21.1;11.5;Nebulosa Planetaria ;8s × 6s;19h 17.4m;-39º37';Corona Australis
NGC6768/ESO337-18;NGC6768;ESO337-18;13.2;Galaxia Elliptical;1.7m × 1.5m;19h 16.5m;-40º13';Corona Australis
PK354-7.1;PK354-7.1;;14.5;Nebulosa Planetaria 2;12.8s × 11s;18h 4.9m;-37º38';Corona Australis
PK356-11.1/Longmore17;PK356-11.1;Longmore17;15.0;Nebulosa Planetaria ;1.7m;18h 27.8m;-37º16';Corona Australis
Be157;Be157;;79.9;Nebulosa oscura 6 Ir;110m × 28m;19h 2.9m;-37º8';Corona Australis
SL42;SL42;;79.9;Nebulosa oscura 6 E;12m × 8m;19h 10.3m;-37º8';Corona Australis
IC4812/ESO396-*N12;IC4812;ESO396-*N12;99.9;Nebulosa Brillante E+*;20m;19h 1.1m;-37º4';Corona Australis
NGC6726/ESO396-N13;NGC6726;ESO396-N13;99.9;Nebulosa Brillante E;2m × 2m;19h 1.7m;-36º53';Corona Australis
NGC6729/ESO396-N*15;NGC6729;ESO396-N*15;99.9;Nebulosa Brillante E+R;25m × 20m;19h 1.9m;-36º57';Corona Australis
NGC6727/ESO396-N14;NGC6727;ESO396-N14;99.9;Nebulosa Brillante R;80m;19h 1.7m;-36º53';Corona Australis
NGC5958/UGC9909;NGC5958;UGC9909;12.6;Galaxia Sc;1m × 1m;15h 34.8m;28º39';Corona Borealis
NGC6109/UGC10316;NGC6109;UGC10316;12.7;Galaxia SO;1m × 1m;16h 17.7m;35º0';Corona Borealis
NGC6086/UGC10270;NGC6086;UGC10270;12.8;Galaxia E2;1.7m × 1.2m;16h 12.6m;29º29';Corona Borealis
NGC6085/UGC10269;NGC6085;UGC10269;13.0;Galaxia Sa;1.5m × 1.2m;16h 12.6m;29º22';Corona Borealis
NGC6092;NGC6092;;13.2;2 estrellas ;NA;16h 14.1m;28º8';Corona Borealis
NGC6104/UGC10309;NGC6104;UGC10309;13.2;Galaxia Sba Ring;0.8m × 0.7m;16h 16.5m;35º42';Corona Borealis
NGC6077/UGC10254;NGC6077;UGC10254;13.3;Galaxia Elliptical;1.2m × 1.1m;16h 11.2m;26º55';Corona Borealis
NGC6038/UGC10149;NGC6038;UGC10149;13.5;Galaxia Sc;1.1m × 1.1m;16h 2.7m;37º22';Corona Borealis
NGC6126/UGC10353;NGC6126;UGC10353;13.6;Galaxia SO;0.8m × 0.8m;16h 21.5m;36º23';Corona Borealis
Abell2162;Abell2162;;13.7;Cúmulo de galaxias 0 1 II-III;56m;16h 12.5m;29º32';Corona Borealis
NGC6142/UGC10366;NGC6142;UGC10366;13.8;Galaxia Sb;2m × 0.5m;16h 23.4m;37º15';Corona Borealis
NGC6102/UGC10300;NGC6102;UGC10300;13.8;Galaxia Sc;1.2m × 0.8m;16h 15.6m;28º10';Corona Borealis
NGC6103/UGC10302;NGC6103;UGC10302;13.8;Galaxia Sbc;0.7m × 0.5m;16h 15.7m;31º58';Corona Borealis
NGC6107/UGC10311;NGC6107;UGC10311;13.8;Galaxia Elliptical;0.9m × 0.7m;16h 17.3m;34º54';Corona Borealis
NGC6120/UGC10343;NGC6120;UGC10343;13.8;Galaxia Sd;0.6m × 0.4m;16h 19.8m;37º46';Corona Borealis
NGC6112/MCG6-36-17;NGC6112;MCG6-36-17;13.9;Galaxia Elliptical;0.5m × 0.5m;16h 18.0m;35º7';Corona Borealis
NGC6131A/NGC6131;NGC6131A;NGC6131;14.0;Galaxia SBc;1m × 1m;16h 21.9m;38º56';Corona Borealis
NGC6137A/NGC6137;NGC6137A;NGC6137;14.0;Galaxia Elliptical;1.9m × 1.2m;16h 23.1m;37º55';Corona Borealis
NGC5961/UGC9918;NGC5961;UGC9918;14.1;Galaxia Sb;0.8m × 0.3m;15h 35.3m;30º52';Corona Borealis
NGC5974/UGC9952;NGC5974;UGC9952;14.2;Galaxia Sc;0.6m × 0.3m;15h 39.0m;31º46';Corona Borealis
NGC4755/OCL892;NGC4755;OCL892;4.2;Cúmulo Abierto I 3 r;10m;12h 53.6m;-60º21';Crux
NGC4609/OCL890;NGC4609;OCL890;6.9;Cúmulo Abierto II 1 p;5m;12h 42.3m;-63º0';Crux
Ru98;Ru98;;7.0;Cúmulo Abierto II 2 p;10m;11h 58.8m;-64º34';Crux
Harvard5/Cr257;Harvard5;Cr257;7.1;Cúmulo Abierto II 3 p;6m;12h 27.3m;-60º47';Crux
NGC4103/OCL871;NGC4103;OCL871;7.4;Cúmulo Abierto I 3 m;7m;12h 6.7m;-61º15';Crux
NGC4349/OCL882;NGC4349;OCL882;7.4;Cúmulo Abierto I 2 m;4m;12h 24.1m;-61º52';Crux
NGC4439/OCL884;NGC4439;OCL884;8.4;Cúmulo Abierto II 1 p;4m;12h 28.4m;-60º6';Crux
NGC4052/OCL870;NGC4052;OCL870;8.8;Cúmulo Abierto II 1 p;10m;12h 2.1m;-63º13';Crux
NGC4337/OCL878;NGC4337;OCL878;8.9;Cúmulo Abierto II 3 p;3.5m;12h 24.1m;-58º7';Crux
Ru97;Ru97;;9.1;Cúmulo Abierto II 2 m;3.5m;11h 57.4m;-62º42';Crux
Hogg14;Hogg14;;9.5;Cúmulo Abierto II 3 p;3m;12h 28.6m;-59º48';Crux
Tr20/Harvard7;Tr20;Harvard7;10.1;Cúmulo Abierto II 2 m;7m;12h 39.5m;-60º38';Crux
Hogg15;Hogg15;;10.3;Cúmulo Abierto II 1 p;2m;12h 43.6m;-63º6';Crux
PK300-1.1/He2-85;PK300-1.1;He2-85;13.8;Nebulosa Planetaria ;10s;12h 30.2m;-63º53';Crux
PK300-0.1/He2-84;PK300-0.1;He2-84;14.1;Nebulosa Planetaria ;34s × 23s;12h 28.8m;-63º44';Crux
PK300-2.1/He2-86;PK300-2.1;He2-86;14.2;Nebulosa Planetaria ;5s;12h 30.4m;-64º52';Crux
PK298-1.2/He2-76;PK298-1.2;He2-76;14.8;Nebulosa Planetaria ;16s;12h 8.4m;-64º12';Crux
PK299+2.1/He2-82;PK299+2.1;He2-82;15.3;Nebulosa Planetaria ;24.0s;12h 23.8m;-60º14';Crux
PK299-1.1/He2-81;PK299-1.1;He2-81;17.0;Nebulosa Planetaria ;7s × 6s;12h 23.0m;-64º2';Crux
PK298-0.1/He2-77;PK298-0.1;He2-77;17.3;Nebulosa Brillante ;22.0s;12h 9.0m;-63º16';Crux
NGC4038/ESO572-47;NGC4038;ESO572-47;10.3;Galaxia Sp;3.4m × 2m;12h 1.9m;-18º52';Corvus
NGC4039/ESO572-48;NGC4039;ESO572-48;10.6;Galaxia SB;3.3m × 1.7m;12h 1.9m;-18º53';Corvus
NGC4361/ESO573-PN19;NGC4361;ESO573-PN19;10.9;Nebulosa Planetaria 3a(2);80s;12h 24.5m;-18º47';Corvus
NGC4027/ESO572-37;NGC4027;ESO572-37;11.1;Galaxia SBd;3.3m × 2.4m;11h 59.5m;-19º16';Corvus
"NGC4783/3C278;HI136";NGC4783;3C278;11.5;Galaxia EO;2.3m × 1.3m;12h 54.6m;-12º34';Corvus
NGC4782/MCG-2-33-50;NGC4782;MCG-2-33-50;11.7;Galaxia EO;2.3m × 1.3m;12h 54.6m;-12º34';Corvus
NGC4024/ESO572-31;NGC4024;ESO572-31;11.7;Galaxia E-SO Bar;1.9m × 1.6m;11h 58.5m;-18º21';Corvus
NGC4033/ESO572-42;NGC4033;ESO572-42;11.7;Galaxia Elliptical;2.4m × 1.2m;12h 0.6m;-17º51';Corvus
NGC4094/MCG-2-31-16;NGC4094;MCG-2-31-16;11.8;Galaxia SBc;4.1m × 1.5m;12h 5.9m;-14º32';Corvus
NGC4462/ESO506-13;NGC4462;ESO506-13;11.9;Galaxia SBab Ring;3.1m × 1.1m;12h 29.4m;-23º10';Corvus
NGC4802/NGC4804;NGC4802;NGC4804;12.0;Galaxia SO;2.4m × 1.6m;12h 55.8m;-12º3';Corvus
NGC4050/MCG-3-31-16;NGC4050;MCG-3-31-16;12.2;Galaxia SBab;3m × 2m;12h 2.9m;-16º22';Corvus
NGC4756/MCG-2-33-39;NGC4756;MCG-2-33-39;12.4;Galaxia E-SO;1.7m × 1.3m;12h 52.9m;-15º25';Corvus
NGC4763/MCG-3-33-13;NGC4763;MCG-3-33-13;12.6;Galaxia SBa;1.6m × 1m;12h 53.5m;-17º0';Corvus
NGC4265/NGC4263;NGC4265;NGC4263;12.6;Galaxia Sb;1.2m × 0.6m;12h 19.7m;-12º14';Corvus
NGC4804/NGC4802;NGC4804;NGC4802;12.6;Galaxia SO;2.4m × 1.6m;12h 55.8m;-12º3';Corvus
NGC4722/IC3833;NGC4722;IC3833;13.0;Galaxia Sa;1.8m × 0.7m;12h 51.5m;-13º20';Corvus
NGC4114/MCG-2-31-18;NGC4114;MCG-2-31-18;13.0;Galaxia SBa;1.8m × 0.8m;12h 7.2m;-14º11';Corvus
NGC4727/MCG-2-33-23;NGC4727;MCG-2-33-23;13.0;Galaxia SBbc;1.6m × 1.2m;12h 51.0m;-14º20';Corvus
NGC4177/MCG-2-31-21;NGC4177;MCG-2-31-21;13.0;Galaxia Sc;1.7m × 1.2m;12h 12.7m;-14º1';Corvus
NGC6934/GCL117;NGC6934;GCL117;8.9;Cúmulo Globular VIII;7m;20h 34.2m;7º24';Delphinus
NGC6891/PK54-12.1;NGC6891;PK54-12.1;10.5;Nebulosa Planetaria 2a(2b);15.5s × 7s;20h 15.1m;12º42';Delphinus
NGC7006/GCL119;NGC7006;GCL119;10.6;Cúmulo Globular I;2.8m;21h 1.5m;16º11';Delphinus
"NGC6905/PK61-9.1;HIV16";NGC6905;PK61-9.1;12.0;Nebulosa Planetaria 3(3);44s × 38s;20h 22.4m;20º6';Delphinus
NGC6928/IC1326;NGC6928;IC1326;12.2;Galaxia SBab;2.1m × 0.6m;20h 32.8m;9º56';Delphinus
NGC6956/UGC11619;NGC6956;UGC11619;12.3;Galaxia SBb;2m × 1.9m;20h 43.9m;12º31';Delphinus
NGC7025/UGC11681;NGC7025;UGC11681;12.8;Galaxia Sa;1.9m × 1.2m;21h 7.8m;16º20';Delphinus
NGC6930/IC1326;NGC6930;IC1326;12.8;Galaxia SBab;1.2m × 0.5m;20h 33.0m;9º52';Delphinus
NGC7003/UGC11662;NGC7003;UGC11662;13.0;Galaxia Sbc;1.1m × 0.8m;21h 0.7m;17º48';Delphinus
NGC6954/UGC11618;NGC6954;UGC11618;13.2;Galaxia Sa;1m × 0.6m;20h 44.1m;3º13';Delphinus
NGC6972/UGC11640;NGC6972;UGC11640;13.3;Galaxia Sa;1.1m × 0.5m;20h 50.0m;9º54';Delphinus
NGC6955/UGC11621;NGC6955;UGC11621;13.6;Galaxia Sbc;1.4m × 1.4m;20h 44.3m;2º36';Delphinus
NGC6971/UGC11637;NGC6971;UGC11637;13.7;Galaxia Sb;1.1m × 0.9m;20h 49.4m;6º0';Delphinus
NGC6944/MCG1-52-17;NGC6944;MCG1-52-17;13.8;Galaxia SO;1.2m × 0.9m;20h 38.4m;7º0';Delphinus
NGC6969/UGC11633;NGC6969;UGC11633;14.0;Galaxia Sa;1.1m × 0.3m;20h 48.5m;7º44';Delphinus
NGC6944A/MCG1-52-16;NGC6944A;MCG1-52-16;14.1;Galaxia SBd pec;0.9m × 0.7m;20h 38.2m;6º54';Delphinus
NGC6957/ZwG374.7;NGC6957;ZwG374.7;14.4;Galaxia Sc;0.7m × 0.7m;20h 44.8m;2º35';Delphinus
NGC6927/IC1325;NGC6927;IC1325;14.5;Galaxia SO;0.5m × 0.2m;20h 32.6m;9º55';Delphinus
NGC6917/UGC11563;NGC6917;UGC11563;14.5;Galaxia S pec;1.4m × 1m;20h 27.5m;8º6';Delphinus
PK59-18.1/Abell72;PK59-18.1;Abell72;14.6;Nebulosa Planetaria 3b;2.0m × 1.8m;20h 50.1m;13º34';Delphinus
Kemble2;Kemble2;;7.0;Asterismo ;30m;18h 35.0m;72º23';Draco
NGC6543/PK96+29.1;NGC6543;PK96+29.1;8.3;Nebulosa Planetaria 3a(2);22s × 16s;17h 58.6m;66º38';Draco
NGC4236/UGC7306;NGC4236;UGC7306;9.6;Galaxia SBd;22.6m × 6.9m;12h 16.7m;69º28';Draco
NGC4125/UGC7118;NGC4125;UGC7118;9.7;Galaxia Elliptical;6m × 5.1m;12h 8.1m;65º10';Draco
NGC5866/M102;NGC5866;M102;9.9;Galaxia Sa;6.5m × 3.1m;15h 6.5m;55º46';Draco
UGC10822/DracoDwarf;UGC10822;DracoDwarf;9.9;Galaxia dE3;33.5m × 18.9m;17h 20.2m;57º55';Draco
NGC6503/UGC11012;NGC6503;UGC11012;10.2;Galaxia Sc;7m × 2.5m;17h 49.5m;70º9';Draco
NGC5907/NGC5906;NGC5907;NGC5906;10.3;Galaxia Sc;11.8m × 1.3m;15h 15.9m;56º20';Draco
NGC3147/UGC5532;NGC3147;UGC5532;10.6;Galaxia Sbc;4.3m × 3.7m;10h 16.9m;73º24';Draco
NGC4589/UGC7797;NGC4589;UGC7797;10.7;Galaxia Elliptical;3.4m × 2.8m;12h 37.4m;74º11';Draco
NGC6340/UGC10762;NGC6340;UGC10762;11.0;Galaxia Sa;3m × 2.8m;17h 10.4m;72º18';Draco
NGC6643/UGC11218;NGC6643;UGC11218;11.1;Galaxia Sc;3.7m × 1.8m;18h 19.8m;74º34';Draco
NGC6015/UGC10075;NGC6015;UGC10075;11.1;Galaxia Sc;5.4m × 2.1m;15h 51.4m;62º18';Draco
NGC5985/UGC9969;NGC5985;UGC9969;11.1;Galaxia SBb Ring;5.4m × 2.7m;15h 39.6m;59º20';Draco
NGC5982/UGC9961;NGC5982;UGC9961;11.1;Galaxia E3p;3m × 2.1m;15h 38.7m;59º21';Draco
NGC4750/UGC7994;NGC4750;UGC7994;11.2;Galaxia Sap;2.1m × 1.9m;12h 50.1m;72º52';Draco
NGC5678/UGC9358;NGC5678;UGC9358;11.3;Galaxia SBb;3.3m × 1.4m;14h 32.1m;57º55';Draco
NGC6140/UGC10359;NGC6140;UGC10359;11.3;Galaxia SBc/P;6.3m × 4.6m;16h 21.0m;65º23';Draco
NGC4291/UGC7397;NGC4291;UGC7397;11.5;Galaxia Elliptical;2m × 1.7m;12h 20.3m;75º22';Draco
NGC5879/UGC9753;NGC5879;UGC9753;11.6;Galaxia Sbc;3.9m × 1.4m;15h 9.8m;57º0';Draco
NGC1291/NGC1269;NGC1291;NGC1269;8.5;Galaxia SBO-a Ring;9.7m × 8.4m;3h 17.3m;-41º6';Eridanus
NGC1535/PK206-40.1;NGC1535;PK206-40.1;9.4;Nebulosa Planetaria 4(2c);20s × 17s;4h 14.3m;-12º44';Eridanus
NGC1269/NGC1291;NGC1269;NGC1291;9.4;Galaxia SBO-a Ring;9.7m × 8.4m;3h 17.3m;-41º6';Eridanus
NGC1395/ESO482-19;NGC1395;ESO482-19;9.6;Galaxia E3;5.6m × 4.6m;3h 38.5m;-23º2';Eridanus
NGC1407/ESO548-67;NGC1407;ESO548-67;9.7;Galaxia EO;4.9m × 4.5m;3h 40.2m;-18º35';Eridanus
NGC1532/ESO359-27;NGC1532;ESO359-27;9.9;Galaxia SBb;11.6m × 3.4m;4h 12.1m;-32º52';Eridanus
NGC1232/ESO547-14;NGC1232;ESO547-14;9.9;Galaxia Sc;7.1m × 6.3m;3h 9.8m;-20º35';Eridanus
NGC1332/ESO548-18;NGC1332;ESO548-18;10.3;Galaxia E7;4m × 1.5m;3h 26.3m;-21º20';Eridanus
NGC1300/ESO547-31;NGC1300;ESO547-31;10.4;Galaxia SBbc;5.9m × 4.1m;3h 19.7m;-19º25';Eridanus
NGC1537/ESO420-12;NGC1537;ESO420-12;10.6;Galaxia E4;3.9m × 2.6m;4h 13.7m;-31º39';Eridanus
NGC1084/MCG-1-8-7;NGC1084;MCG-1-8-7;10.7;Galaxia Sc;3.5m × 2.1m;2h 46.0m;-7º35';Eridanus
NGC1637/MCG0-12-68;NGC1637;MCG0-12-68;10.8;Galaxia SBc;3.9m × 3.3m;4h 41.5m;-2º52';Eridanus
NGC1187/ESO480-23;NGC1187;ESO480-23;10.8;Galaxia SBc;5.6m × 3.8m;3h 2.6m;-22º52';Eridanus
NGC1600/MCG-1-12-17;NGC1600;MCG-1-12-17;10.9;Galaxia E2;3.1m × 2.2m;4h 31.7m;-5º5';Eridanus
NGC685/ESO152-24;NGC685;ESO152-24;11.0;Galaxia SBc;3.6m × 3.1m;1h 47.7m;-52º46';Eridanus
NGC1400/ESO548-62;NGC1400;ESO548-62;11.0;Galaxia E1;2.5m × 2.1m;3h 39.5m;-18º41';Eridanus
NGC1386/ESO358-35;NGC1386;ESO358-35;11.2;Galaxia Sa;3.4m × 1.3m;3h 36.8m;-36º0';Eridanus
NGC1700/MCG-1-13-38;NGC1700;MCG-1-13-38;11.2;Galaxia E1;3m × 1.8m;4h 56.9m;-4º52';Eridanus
NGC1521/ESO550-11;NGC1521;ESO550-11;11.4;Galaxia E3;2.7m × 1.6m;4h 8.3m;-21º3';Eridanus
NGC1199/MCG-3-8-67;NGC1199;MCG-3-8-67;11.4;Galaxia E2;2.3m × 1.7m;3h 3.6m;-15º37';Eridanus
Cr302;Cr302;;1.0;Cúmulo Abierto III 3 p;500m;16h 26.0m;-26º13';Scorpius
NGC6231/Dunlop520;NGC6231;Dunlop520;2.6;Cúmulo Abierto I 3 r n;15m;16h 54.2m;-41º49';Scorpius
NGC6475/M7;NGC6475;M7;3.3;Cúmulo Abierto II 2 r;80m;17h 53.9m;-34º48';Scorpius
Cr316;Cr316;;3.4;Cúmulo Abierto I 2 m;105m;16h 55.5m;-40º50';Scorpius
NGC6405/M6;NGC6405;M6;4.2;Cúmulo Abierto III 2 p;20m;17h 40.3m;-32º15';Scorpius
NGC6227/ESO332-**5;NGC6227;ESO332-**5;5.0;Cúmulo Abierto ;18m;16h 51.6m;-41º13';Scorpius
NGC6281/OCL1003;NGC6281;OCL1003;5.4;Cúmulo Abierto II 2 p n;200m × 150m;17h 4.7m;-37º59';Scorpius
NGC6121/M4;NGC6121;M4;5.4;Cúmulo Globular IX;26.3m;16h 23.6m;-26º32';Scorpius
NGC6383/NGC6374;NGC6383;NGC6374;5.5;Cúmulo Abierto IV 3 p n;20m;17h 34.7m;-32º35';Scorpius
NGC6416/OCL1031;NGC6416;OCL1031;5.7;Cúmulo Abierto IV 1 p;14m;17h 44.3m;-32º22';Scorpius
NGC6124/Dunlop514;NGC6124;Dunlop514;5.8;Cúmulo Abierto II 3 m;29m;16h 25.3m;-40º39';Scorpius
NGC6322/OCL1000;NGC6322;OCL1000;6.0;Cúmulo Abierto I 2 p;10m;17h 18.4m;-42º56';Scorpius
NGC6242/OCL1001;NGC6242;OCL1001;6.4;Cúmulo Abierto I 3 m;9m;16h 55.6m;-39º28';Scorpius
Tr27/Cr336;Tr27;Cr336;6.7;Cúmulo Abierto I 2 p;7m;17h 36.2m;-33º29';Scorpius
NGC6388/GCL70;NGC6388;GCL70;6.8;Cúmulo Globular III;8.7m;17h 36.3m;-44º44';Scorpius
Bochum13;Bochum13;;7.2;Cúmulo Abierto III 3 m;15m;17h 17.3m;-35º33';Scorpius
NGC6425/OCL1033;NGC6425;OCL1033;7.2;Cúmulo Abierto I 1 p;10m;17h 47.0m;-31º32';Scorpius
NGC6178/OCL980;NGC6178;OCL980;7.2;Cúmulo Abierto I 3 p;4m;16h 35.8m;-45º39';Scorpius
NGC6093/M80;NGC6093;M80;7.3;Cúmulo Globular II;5.1m;16h 17.0m;-22º59';Scorpius
NGC6441/GCL78;NGC6441;GCL78;7.4;Cúmulo Globular III;7.8m;17h 50.2m;-37º3';Scorpius
NGC6705/M11;NGC6705;M11;5.8;Cúmulo Abierto I 2 r;14m;18h 51.1m;-6º16';Scutum
NGC6664/OCL68;NGC6664;OCL68;7.8;Cúmulo Abierto III 2 m;16m;18h 36.6m;-7º49';Scutum
NGC6694/M26;NGC6694;M26;8.0;Cúmulo Abierto I 1 m;15m;18h 45.2m;-9º24';Scutum
NGC6712/GCL103;NGC6712;GCL103;8.2;Cúmulo Globular IX;4.3m;18h 53.1m;-8º42';Scutum
Tr34/Cr387;Tr34;Cr387;8.6;Cúmulo Abierto II 2 m;8m;18h 39.8m;-8º29';Scutum
Basel1/Apriamasvili1;Basel1;Apriamasvili1;8.9;Cúmulo Abierto I 2 m;9m;18h 48.1m;-5º51';Scutum
NGC6649/OCL66;NGC6649;OCL66;8.9;Cúmulo Abierto II 2 m;6m;18h 33.5m;-10º24';Scutum
NGC6625/OCL58;NGC6625;OCL58;9.0;Cúmulo Abierto ;39m;18h 23.2m;-12º3';Scutum
NGC6704/OCL82;NGC6704;OCL82;9.2;Cúmulo Abierto I 3 m;6m;18h 50.9m;-5º12';Scutum
Tr35/Cr398;Tr35;Cr398;9.2;Cúmulo Abierto II 2 p;9m;18h 42.9m;-4º14';Scutum
NGC6683/OCL74;NGC6683;OCL74;9.4;Cúmulo Abierto I 2 p n;11m;18h 42.2m;-6º17';Scutum
NGC6631/OCL59;NGC6631;OCL59;11.7;Cúmulo Abierto II 2 m;5m;18h 27.2m;-12º2';Scutum
PK19-5.1/M1-61;PK19-5.1;M1-61;12.5;Nebulosa Planetaria 1;2.0s;18h 45.9m;-14º28';Scutum
IC1295/PK25-4.2;IC1295;PK25-4.2;12.7;Nebulosa Planetaria 3b(2);102s × 87s;18h 54.6m;-8º50';Scutum
PK20-0.1/Abell45;PK20-0.1;Abell45;12.9;Nebulosa Planetaria 3b;4.8m;18h 30.3m;-11º37';Scutum
PK23-2.1/M1-59;PK23-2.1;M1-59;13.3;Nebulosa Planetaria 2;4.8s × 4.3s;18h 43.4m;-9º5';Scutum
PK27-3.2/Vy1-4;PK27-3.2;Vy1-4;13.4;Nebulosa Planetaria 1;15.0s;18h 54.0m;-6º26';Scutum
PK22-2.1/M1-57;PK22-2.1;M1-57;13.5;Nebulosa Planetaria 2;9.3s × 7.8s;18h 40.4m;-10º40';Scutum
PK22-3.1/M1-58;PK22-3.1;M1-58;13.9;Nebulosa Planetaria 2;7s × 5.8s;18h 43.0m;-11º7';Scutum
PK26-2.1/Perek1-16;PK26-2.1;Perek1-16;14.0;Nebulosa Planetaria 2b;7.8s × 7.3s;18h 47.6m;-6º54';Scutum
Blanco1;Blanco1;;4.5;Cúmulo Abierto IV 3 m;89.0m;0h 4.3m;-29º56';Sculptor
NGC253/ESO474-29;NGC253;ESO474-29;7.2;Galaxia SBc;26.4m × 6m;0h 47.6m;-25º18';Sculptor
NGC55/Dunlop507;NGC55;Dunlop507;7.9;Galaxia SBp;31.2m × 5.9m;0h 14.9m;-39º11';Sculptor
NGC288/ESO474-SC37;NGC288;ESO474-SC37;8.1;Cúmulo Globular X;13.8m;0h 52.8m;-26º35';Sculptor
NGC300/ESO295-20;NGC300;ESO295-20;8.1;Galaxia Scd;19.3m × 13.3m;0h 54.9m;-37º41';Sculptor
NGC7793/ESO349-12;NGC7793;ESO349-12;9.1;Galaxia Scd;9.6m × 6.4m;23h 57.8m;-32º36';Sculptor
NGC613/ESO413-11;NGC613;ESO413-11;10.1;Galaxia SBbc;5.2m × 4.3m;1h 34.3m;-29º25';Sculptor
NGC7507/ESO469-19;NGC7507;ESO469-19;10.4;Galaxia Elliptical;2.8m × 2.7m;23h 12.1m;-28º32';Sculptor
NGC134/ESO350-23;NGC134;ESO350-23;10.4;Galaxia SBbc;8.4m × 1.8m;0h 30.4m;-33º15';Sculptor
IC5332/ESO408-9;IC5332;ESO408-9;10.5;Galaxia SBcd;8.4m × 7.6m;23h 34.5m;-36º6';Sculptor
MCG-06-03-015/SculptorDwarf;MCG-06-03-015;SculptorDwarf;10.5;Galaxia E;40m × 31m;0h 59.9m;-33º43';Sculptor
NGC289/ESO411-25;NGC289;ESO411-25;11.0;Galaxia SBbc;5.4m × 3.8m;0h 52.7m;-31º12';Sculptor
NGC7713/ESO347-28;NGC7713;ESO347-28;11.2;Galaxia SBcd;4.5m × 1.8m;23h 36.3m;-37º56';Sculptor
NGC7513/ESO469-22;NGC7513;ESO469-22;11.4;Galaxia SBb/P;3.2m × 2.1m;23h 13.2m;-28º22';Sculptor
NGC150/UGCA7;NGC150;UGCA7;11.4;Galaxia SBb;3.9m × 1.9m;0h 34.3m;-27º48';Sculptor
NGC439/ESO412-18;NGC439;ESO412-18;11.5;Galaxia E3;2.5m × 1.5m;1h 13.8m;-31º45';Sculptor
NGC24/ESO472-16;NGC24;ESO472-16;11.6;Galaxia Sc;6.1m × 1.4m;0h 9.9m;-24º58';Sculptor
NGC254/ESO411-15;NGC254;ESO411-15;11.7;Galaxia SBO-a Ring;2.6m × 1.7m;0h 47.5m;-31º25';Sculptor
NGC7484/ESO407-6;NGC7484;ESO407-6;11.8;Galaxia Elliptical;1.8m × 1.7m;23h 7.1m;-36º16';Sculptor
NGC7755/ESO471-20;NGC7755;ESO471-20;11.9;Galaxia SBc;3.8m × 2.8m;23h 47.9m;-30º31';Sculptor
NGC625/ESO297-5;NGC625;ESO297-5;11.1;Galaxia Sa/S;6.4m × 1.8m;1h 35.1m;-41º26';Phoenix
NGC7689/ESO192-7;NGC7689;ESO192-7;11.5;Galaxia SBc;2.8m × 1.9m;23h 33.3m;-54º6';Phoenix
NGC7796/ESO149-7;NGC7796;ESO149-7;11.5;Galaxia Elliptical;2.2m × 1.9m;23h 59.0m;-55º28';Phoenix
NGC7744/IC5348;NGC7744;IC5348;11.9;Galaxia E-SO Bar;2.2m × 1.8m;23h 45.0m;-42º55';Phoenix
NGC641/ESO244-42;NGC641;ESO244-42;12.1;Galaxia E-SO;1.4m × 1.3m;1h 38.7m;-42º32';Phoenix
NGC7702/ESO192-9;NGC7702;ESO192-9;12.2;Galaxia SBO-a Ring;2.1m × 1.2m;23h 35.5m;-56º1';Phoenix
NGC7764/ESO293-4;NGC7764;ESO293-4;12.2;Galaxia SB;2m × 1.5m;23h 50.9m;-40º44';Phoenix
NGC7690/ESO240-6;NGC7690;ESO240-6;12.4;Galaxia Sb;2.1m × 0.8m;23h 33.0m;-51º42';Phoenix
NGC862/ESO298-20;NGC862;ESO298-20;12.8;Galaxia Elliptical;0.9m × 0.8m;2h 13.0m;-42º2';Phoenix
NGC324/ESO295-25;NGC324;ESO295-25;12.9;Galaxia Sa;1.4m × 0.5m;0h 57.2m;-40º58';Phoenix
NGC893/ESO298-29;NGC893;ESO298-29;12.9;Galaxia Sc;1.4m × 1m;2h 20.0m;-41º24';Phoenix
NGC25/ESO149-19;NGC25;ESO149-19;13.0;Galaxia E-SO Bar;1.4m × 0.8m;0h 10.0m;-57º1';Phoenix
NGC215/ESO150-19;NGC215;ESO150-19;13.1;Galaxia E-SO;1.1m × 0.9m;0h 40.8m;-56º13';Phoenix
NGC692/ESO197-3;NGC692;ESO197-3;13.1;Galaxia SBbc;2.1m × 1.8m;1h 48.7m;-48º39';Phoenix
NGC119/ESO150-8;NGC119;ESO150-8;13.1;Galaxia E-SO;1m × 1m;0h 27.0m;-56º59';Phoenix
NGC92/ESO194-12;NGC92;ESO194-12;13.1;Galaxia Sa;1.9m × 0.9m;0h 21.5m;-48º38';Phoenix
NGC822/ESO298-9;NGC822;ESO298-9;13.1;Galaxia Elliptical;1.1m × 0.6m;2h 6.7m;-41º9';Phoenix
NGC454/ESO151-36;NGC454;ESO151-36;13.1;Galaxia S pec;1.7m × 1.5m;1h 14.4m;-55º24';Phoenix
